run_id,mode,atr_period,breakout_period,stop_period,stop_atr_multiple,alpha,max_cumulative_loss_pct,max_consecutive_losses,total_return,cagr,sharpe,max_drawdown,win_rate,profit_factor,total_trades,annual_vol,calmar,final_value,date_range
90506,A,20,25,12,2.5,0.15,0.1,8,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90507,B,20,25,12,2.5,0.15,0.1,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90508,A,20,25,12,2.5,0.15,0.1,10,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90509,B,20,25,12,2.5,0.15,0.1,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90510,A,20,25,12,2.5,0.15,0.15,5,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90511,B,20,25,12,2.5,0.15,0.15,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90513,B,20,25,12,2.5,0.15,0.15,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90512,A,20,25,12,2.5,0.15,0.15,8,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90514,A,20,25,12,2.5,0.15,0.15,10,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90515,B,20,25,12,2.5,0.15,0.15,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90517,B,20,25,12,2.5,0.15,0.2,5,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90516,A,20,25,12,2.5,0.15,0.2,5,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90518,A,20,25,12,2.5,0.15,0.2,8,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90519,B,20,25,12,2.5,0.15,0.2,8,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90520,A,20,25,12,2.5,0.15,0.2,10,186.542,11.1028,0.5353,26.9184,39.74,3.9824,78,0.0,0.4125,286541.95,2014-01-01~2024-01-01
90521,B,20,25,12,2.5,0.15,0.2,10,144.1385,9.3374,0.4696,26.8433,30.91,4.9532,55,0.0,0.3479,244138.46,2014-01-01~2024-01-01
90522,A,20,15,12,1.5,0.05,0.1,5,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90523,B,20,15,12,1.5,0.05,0.1,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90524,A,20,15,12,1.5,0.05,0.1,8,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90525,B,20,15,12,1.5,0.05,0.1,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90526,A,20,15,12,1.5,0.05,0.1,10,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90527,B,20,15,12,1.5,0.05,0.1,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90528,A,20,15,12,1.5,0.05,0.15,5,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90529,B,20,15,12,1.5,0.05,0.15,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90530,A,20,15,12,1.5,0.05,0.15,8,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90531,B,20,15,12,1.5,0.05,0.15,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90532,A,20,15,12,1.5,0.05,0.15,10,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90533,B,20,15,12,1.5,0.05,0.15,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90534,A,20,15,12,1.5,0.05,0.2,5,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90535,B,20,15,12,1.5,0.05,0.2,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90536,A,20,15,12,1.5,0.05,0.2,8,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90537,B,20,15,12,1.5,0.05,0.2,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90538,A,20,15,12,1.5,0.05,0.2,10,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90539,B,20,15,12,1.5,0.05,0.2,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90540,A,20,15,12,2.0,0.05,0.1,5,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90541,B,20,15,12,2.0,0.05,0.1,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90542,A,20,15,12,2.0,0.05,0.1,8,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90543,B,20,15,12,2.0,0.05,0.1,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90544,A,20,15,12,2.0,0.05,0.1,10,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90545,B,20,15,12,2.0,0.05,0.1,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90546,A,20,15,12,2.0,0.05,0.15,5,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90547,B,20,15,12,2.0,0.05,0.15,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90548,A,20,15,12,2.0,0.05,0.15,8,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90549,B,20,15,12,2.0,0.05,0.15,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90550,A,20,15,12,2.0,0.05,0.15,10,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90551,B,20,15,12,2.0,0.05,0.15,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90552,A,20,15,12,2.0,0.05,0.2,5,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90553,B,20,15,12,2.0,0.05,0.2,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90554,A,20,15,12,2.0,0.05,0.2,8,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90555,B,20,15,12,2.0,0.05,0.2,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90556,A,20,15,12,2.0,0.05,0.2,10,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90557,B,20,15,12,2.0,0.05,0.2,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90558,A,20,15,12,2.5,0.05,0.1,5,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90559,B,20,15,12,2.5,0.05,0.1,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90560,A,20,15,12,2.5,0.05,0.1,8,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90561,B,20,15,12,2.5,0.05,0.1,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90562,A,20,15,12,2.5,0.05,0.1,10,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90563,B,20,15,12,2.5,0.05,0.1,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90564,A,20,15,12,2.5,0.05,0.15,5,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90565,B,20,15,12,2.5,0.05,0.15,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90566,A,20,15,12,2.5,0.05,0.15,8,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90567,B,20,15,12,2.5,0.05,0.15,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90568,A,20,15,12,2.5,0.05,0.15,10,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90569,B,20,15,12,2.5,0.05,0.15,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90570,A,20,15,12,2.5,0.05,0.2,5,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90571,B,20,15,12,2.5,0.05,0.2,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90572,A,20,15,12,2.5,0.05,0.2,8,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90573,B,20,15,12,2.5,0.05,0.2,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90574,A,20,15,12,2.5,0.05,0.2,10,165.5653,10.2613,0.6589,33.5403,39.78,4.0129,93,0.0,0.3059,265565.29,2014-01-01~2024-01-01
90575,B,20,15,12,2.5,0.05,0.2,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90576,A,20,20,12,1.5,0.05,0.1,5,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90577,B,20,20,12,1.5,0.05,0.1,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90578,A,20,20,12,1.5,0.05,0.1,8,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90579,B,20,20,12,1.5,0.05,0.1,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90580,A,20,20,12,1.5,0.05,0.1,10,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90581,B,20,20,12,1.5,0.05,0.1,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90582,A,20,20,12,1.5,0.05,0.15,5,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90583,B,20,20,12,1.5,0.05,0.15,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90584,A,20,20,12,1.5,0.05,0.15,8,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90585,B,20,20,12,1.5,0.05,0.15,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90586,A,20,20,12,1.5,0.05,0.15,10,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90587,B,20,20,12,1.5,0.05,0.15,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90588,A,20,20,12,1.5,0.05,0.2,5,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90589,B,20,20,12,1.5,0.05,0.2,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90590,A,20,20,12,1.5,0.05,0.2,8,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90591,B,20,20,12,1.5,0.05,0.2,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90592,A,20,20,12,1.5,0.05,0.2,10,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90593,B,20,20,12,1.5,0.05,0.2,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90594,A,20,20,12,2.0,0.05,0.1,5,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90595,B,20,20,12,2.0,0.05,0.1,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90596,A,20,20,12,2.0,0.05,0.1,8,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90597,B,20,20,12,2.0,0.05,0.1,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90598,A,20,20,12,2.0,0.05,0.1,10,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90599,B,20,20,12,2.0,0.05,0.1,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90600,A,20,20,12,2.0,0.05,0.15,5,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90601,B,20,20,12,2.0,0.05,0.15,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90602,A,20,20,12,2.0,0.05,0.15,8,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90603,B,20,20,12,2.0,0.05,0.15,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90604,A,20,20,12,2.0,0.05,0.15,10,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90605,B,20,20,12,2.0,0.05,0.15,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90606,A,20,20,12,2.0,0.05,0.2,5,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90607,B,20,20,12,2.0,0.05,0.2,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90608,A,20,20,12,2.0,0.05,0.2,8,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90609,B,20,20,12,2.0,0.05,0.2,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90610,A,20,20,12,2.0,0.05,0.2,10,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90611,B,20,20,12,2.0,0.05,0.2,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90612,A,20,20,12,2.5,0.05,0.1,5,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90613,B,20,20,12,2.5,0.05,0.1,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90614,A,20,20,12,2.5,0.05,0.1,8,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90615,B,20,20,12,2.5,0.05,0.1,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90616,A,20,20,12,2.5,0.05,0.1,10,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90617,B,20,20,12,2.5,0.05,0.1,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90618,A,20,20,12,2.5,0.05,0.15,5,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90619,B,20,20,12,2.5,0.05,0.15,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90620,A,20,20,12,2.5,0.05,0.15,8,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90621,B,20,20,12,2.5,0.05,0.15,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90622,A,20,20,12,2.5,0.05,0.15,10,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90623,B,20,20,12,2.5,0.05,0.15,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90624,A,20,20,12,2.5,0.05,0.2,5,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90625,B,20,20,12,2.5,0.05,0.2,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90626,A,20,20,12,2.5,0.05,0.2,8,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90627,B,20,20,12,2.5,0.05,0.2,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90628,A,20,20,12,2.5,0.05,0.2,10,155.1077,9.8191,0.5122,26.5432,38.75,3.5701,80,0.0,0.3699,255107.7,2014-01-01~2024-01-01
90629,B,20,20,12,2.5,0.05,0.2,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90630,A,20,25,12,1.5,0.05,0.1,5,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90631,B,20,25,12,1.5,0.05,0.1,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90632,A,20,25,12,1.5,0.05,0.1,8,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90633,B,20,25,12,1.5,0.05,0.1,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90634,A,20,25,12,1.5,0.05,0.1,10,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90635,B,20,25,12,1.5,0.05,0.1,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90636,A,20,25,12,1.5,0.05,0.15,5,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90637,B,20,25,12,1.5,0.05,0.15,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90638,A,20,25,12,1.5,0.05,0.15,8,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90639,B,20,25,12,1.5,0.05,0.15,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90640,A,20,25,12,1.5,0.05,0.15,10,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90641,B,20,25,12,1.5,0.05,0.15,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90642,A,20,25,12,1.5,0.05,0.2,5,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90643,B,20,25,12,1.5,0.05,0.2,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90644,A,20,25,12,1.5,0.05,0.2,8,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90645,B,20,25,12,1.5,0.05,0.2,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90646,A,20,25,12,1.5,0.05,0.2,10,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90647,B,20,25,12,1.5,0.05,0.2,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90648,A,20,25,12,2.0,0.05,0.1,5,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90649,B,20,25,12,2.0,0.05,0.1,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90650,A,20,25,12,2.0,0.05,0.1,8,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90651,B,20,25,12,2.0,0.05,0.1,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90652,A,20,25,12,2.0,0.05,0.1,10,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90653,B,20,25,12,2.0,0.05,0.1,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90654,A,20,25,12,2.0,0.05,0.15,5,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90655,B,20,25,12,2.0,0.05,0.15,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90656,A,20,25,12,2.0,0.05,0.15,8,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90657,B,20,25,12,2.0,0.05,0.15,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90658,A,20,25,12,2.0,0.05,0.15,10,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90659,B,20,25,12,2.0,0.05,0.15,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90660,A,20,25,12,2.0,0.05,0.2,5,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90661,B,20,25,12,2.0,0.05,0.2,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90662,A,20,25,12,2.0,0.05,0.2,8,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90663,B,20,25,12,2.0,0.05,0.2,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90664,A,20,25,12,2.0,0.05,0.2,10,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90665,B,20,25,12,2.0,0.05,0.2,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90666,A,20,25,12,2.5,0.05,0.1,5,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90667,B,20,25,12,2.5,0.05,0.1,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90668,A,20,25,12,2.5,0.05,0.1,8,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90669,B,20,25,12,2.5,0.05,0.1,8,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90670,A,20,25,12,2.5,0.05,0.1,10,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90671,B,20,25,12,2.5,0.05,0.1,10,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
90672,A,20,25,12,2.5,0.05,0.15,5,169.5313,10.4249,0.5158,28.1706,39.24,3.874,79,0.0,0.3701,269531.33,2014-01-01~2024-01-01
90673,B,20,25,12,2.5,0.05,0.15,5,135.2365,8.932,0.464,27.154,30.36,5.0644,56,0.0,0.3289,235236.51,2014-01-01~2024-01-01
